Date,Symbol,Close
2019-04-22 11-AM,BTCUSD,5332.70
2019-04-22 10-AM,BTCUSD,5345.20
2019-04-22 09-AM,BTCUSD,5328.40
2019-04-22 08-AM,BTCUSD,5319.10
2019-04-22 07-AM,BTCUSD,5307.30
2019-04-22 06-AM,BTCUSD,5309.69
2019-04-22 05-AM,BTCUSD,5300.00
2019-04-22 04-AM,BTCUSD,5303.10
2019-04-22 03-AM,BTCUSD,5278.25
2019-04-22 02-AM,BTCUSD,5291.10
2019-04-22 01-AM,BTCUSD,5301.10
2019-04-22 12-AM,BTCUSD,5324.10
2019-04-21 11-PM,BTCUSD,5321.90
2019-04-21 10-PM,BTCUSD,5324.19
2019-04-21 09-PM,BTCUSD,5299.10
2019-04-21 08-PM,BTCUSD,5266.90
2019-04-21 07-PM,BTCUSD,5282.10
2019-04-21 06-PM,BTCUSD,5263.50
2019-04-21 05-PM,BTCUSD,5285.10
2019-04-21 04-PM,BTCUSD,5296.44
2019-04-21 03-PM,BTCUSD,5307.40
2019-04-21 02-PM,BTCUSD,5295.70
2019-04-21 01-PM,BTCUSD,5294.29
2019-04-21 12-PM,BTCUSD,5276.80
2019-04-21 11-AM,BTCUSD,5291.00
2019-04-21 10-AM,BTCUSD,5293.90
2019-04-21 09-AM,BTCUSD,5275.80
2019-04-21 08-AM,BTCUSD,5333.20
2019-04-21 07-AM,BTCUSD,5347.60
2019-04-21 06-AM,BTCUSD,5348.00
2019-04-21 05-AM,BTCUSD,5340.90
2019-04-21 04-AM,BTCUSD,5353.54
2019-04-21 03-AM,BTCUSD,5360.80
2019-04-21 02-AM,BTCUSD,5363.30
2019-04-21 01-AM,BTCUSD,5354.90
2019-04-21 12-AM,BTCUSD,5356.00
2019-04-20 11-PM,BTCUSD,5340.04
2019-04-20 10-PM,BTCUSD,5313.60
2019-04-20 09-PM,BTCUSD,5298.70
2019-04-20 08-PM,BTCUSD,5345.50
2019-04-20 07-PM,BTCUSD,5350.30
2019-04-20 06-PM,BTCUSD,5342.80
2019-04-20 05-PM,BTCUSD,5336.90
2019-04-20 04-PM,BTCUSD,5352.70
2019-04-20 03-PM,BTCUSD,5343.20
2019-04-20 02-PM,BTCUSD,5339.42
2019-04-20 01-PM,BTCUSD,5348.80
2019-04-20 12-PM,BTCUSD,5348.39
2019-04-20 11-AM,BTCUSD,5338.90
2019-04-20 10-AM,BTCUSD,5343.50
2019-04-20 09-AM,BTCUSD,5355.00
2019-04-20 08-AM,BTCUSD,5363.30
2019-04-20 07-AM,BTCUSD,5363.70
2019-04-20 06-AM,BTCUSD,5358.51
2019-04-20 05-AM,BTCUSD,5364.40
2019-04-20 04-AM,BTCUSD,5359.90
2019-04-20 03-AM,BTCUSD,5329.90
2019-04-20 02-AM,BTCUSD,5331.80
2019-04-20 01-AM,BTCUSD,5334.50
2019-04-20 12-AM,BTCUSD,5317.69
2019-04-19 11-PM,BTCUSD,5314.10
2019-04-19 10-PM,BTCUSD,5302.00
2019-04-19 09-PM,BTCUSD,5300.00
2019-04-19 08-PM,BTCUSD,5292.10
2019-04-19 07-PM,BTCUSD,5322.00
2019-04-19 06-PM,BTCUSD,5319.00
2019-04-19 05-PM,BTCUSD,5302.80
2019-04-19 04-PM,BTCUSD,5301.20
2019-04-19 03-PM,BTCUSD,5309.86
2019-04-19 02-PM,BTCUSD,5278.06
2019-04-19 01-PM,BTCUSD,5281.20
2019-04-19 12-PM,BTCUSD,5275.00
2019-04-19 11-AM,BTCUSD,5292.81
2019-04-19 10-AM,BTCUSD,5284.80
2019-04-19 09-AM,BTCUSD,5289.50
2019-04-19 08-AM,BTCUSD,5284.00
2019-04-19 07-AM,BTCUSD,5276.40
2019-04-19 06-AM,BTCUSD,5270.10
2019-04-19 05-AM,BTCUSD,5260.10
2019-04-19 04-AM,BTCUSD,5263.90
2019-04-19 03-AM,BTCUSD,5250.50
2019-04-19 02-AM,BTCUSD,5241.00
2019-04-19 01-AM,BTCUSD,5245.90
2019-04-19 12-AM,BTCUSD,5302.60
2019-04-18 11-PM,BTCUSD,5310.86
2019-04-18 10-PM,BTCUSD,5314.10
2019-04-18 09-PM,BTCUSD,5321.97
2019-04-18 08-PM,BTCUSD,5333.70
2019-04-18 07-PM,BTCUSD,5317.40
2019-04-18 06-PM,BTCUSD,5292.90
2019-04-18 05-PM,BTCUSD,5275.00
2019-04-18 04-PM,BTCUSD,5275.00
2019-04-18 03-PM,BTCUSD,5278.60
2019-04-18 02-PM,BTCUSD,5272.99
2019-04-18 01-PM,BTCUSD,5297.90
2019-04-18 12-PM,BTCUSD,5279.90
2019-04-18 11-AM,BTCUSD,5274.20
2019-04-18 10-AM,BTCUSD,5280.50
2019-04-18 09-AM,BTCUSD,5284.72
2019-04-18 08-AM,BTCUSD,5285.93
2019-04-18 07-AM,BTCUSD,5302.90
2019-04-18 06-AM,BTCUSD,5303.00
2019-04-18 05-AM,BTCUSD,5299.30
2019-04-18 04-AM,BTCUSD,5309.50
2019-04-18 03-AM,BTCUSD,5309.00
2019-04-18 02-AM,BTCUSD,5292.80
2019-04-18 01-AM,BTCUSD,5297.38
2019-04-18 12-AM,BTCUSD,5261.42
2019-04-17 11-PM,BTCUSD,5254.50
2019-04-17 10-PM,BTCUSD,5254.40
2019-04-17 09-PM,BTCUSD,5277.00
2019-04-17 08-PM,BTCUSD,5258.30
2019-04-17 07-PM,BTCUSD,5263.20
2019-04-17 06-PM,BTCUSD,5264.20
2019-04-17 05-PM,BTCUSD,5263.42
2019-04-17 04-PM,BTCUSD,5252.30
2019-04-17 03-PM,BTCUSD,5251.90
2019-04-17 02-PM,BTCUSD,5252.58
2019-04-17 01-PM,BTCUSD,5248.20
2019-04-17 12-PM,BTCUSD,5232.00
2019-04-17 11-AM,BTCUSD,5290.00
2019-04-17 10-AM,BTCUSD,5259.90
2019-04-17 09-AM,BTCUSD,5246.20
2019-04-17 08-AM,BTCUSD,5233.10
2019-04-17 07-AM,BTCUSD,5250.00
2019-04-17 06-AM,BTCUSD,5245.30
2019-04-17 05-AM,BTCUSD,5262.90
2019-04-17 04-AM,BTCUSD,5273.80
2019-04-17 03-AM,BTCUSD,5259.39
2019-04-17 02-AM,BTCUSD,5255.53
2019-04-17 01-AM,BTCUSD,5253.50
2019-04-17 12-AM,BTCUSD,5262.70
2019-04-16 11-PM,BTCUSD,5234.40
2019-04-16 10-PM,BTCUSD,5233.85
2019-04-16 09-PM,BTCUSD,5242.24
2019-04-16 08-PM,BTCUSD,5220.00
2019-04-16 07-PM,BTCUSD,5228.81
2019-04-16 06-PM,BTCUSD,5218.10
2019-04-16 05-PM,BTCUSD,5235.68
2019-04-16 04-PM,BTCUSD,5104.50
2019-04-16 03-PM,BTCUSD,5102.10
2019-04-16 02-PM,BTCUSD,5078.10
2019-04-16 01-PM,BTCUSD,5062.69
2019-04-16 12-PM,BTCUSD,5063.46
2019-04-16 11-AM,BTCUSD,5089.20
2019-04-16 10-AM,BTCUSD,5081.38
2019-04-16 09-AM,BTCUSD,5106.50
2019-04-16 08-AM,BTCUSD,5096.76
2019-04-16 07-AM,BTCUSD,5090.60
2019-04-16 06-AM,BTCUSD,5084.50
2019-04-16 05-AM,BTCUSD,5084.20
2019-04-16 04-AM,BTCUSD,5057.10
2019-04-16 03-AM,BTCUSD,5056.20
2019-04-16 02-AM,BTCUSD,5047.30
2019-04-16 01-AM,BTCUSD,5057.17
2019-04-16 12-AM,BTCUSD,5060.20
2019-04-15 11-PM,BTCUSD,5042.79
2019-04-15 10-PM,BTCUSD,5053.40
2019-04-15 09-PM,BTCUSD,5042.00
2019-04-15 08-PM,BTCUSD,5040.50
2019-04-15 07-PM,BTCUSD,5033.20
2019-04-15 06-PM,BTCUSD,5065.00
2019-04-15 05-PM,BTCUSD,5074.09
2019-04-15 04-PM,BTCUSD,5167.20
2019-04-15 03-PM,BTCUSD,5186.48
2019-04-15 02-PM,BTCUSD,5181.00
2019-04-15 01-PM,BTCUSD,5178.13
2019-04-15 12-PM,BTCUSD,5183.10
2019-04-15 11-AM,BTCUSD,5174.50
2019-04-15 10-AM,BTCUSD,5174.20
2019-04-15 09-AM,BTCUSD,5195.60
2019-04-15 08-AM,BTCUSD,5192.00
2019-04-15 07-AM,BTCUSD,5194.20
2019-04-15 06-AM,BTCUSD,5201.50
2019-04-15 05-AM,BTCUSD,5200.00
2019-04-15 04-AM,BTCUSD,5215.50
2019-04-15 03-AM,BTCUSD,5188.20
2019-04-15 02-AM,BTCUSD,5200.00
2019-04-15 01-AM,BTCUSD,5201.70
2019-04-15 12-AM,BTCUSD,5184.40
2019-04-14 11-PM,BTCUSD,5194.40
2019-04-14 10-PM,BTCUSD,5195.70
2019-04-14 09-PM,BTCUSD,5142.02
2019-04-14 08-PM,BTCUSD,5123.70
2019-04-14 07-PM,BTCUSD,5125.24
2019-04-14 06-PM,BTCUSD,5139.90
2019-04-14 05-PM,BTCUSD,5129.30
2019-04-14 04-PM,BTCUSD,5124.60
2019-04-14 03-PM,BTCUSD,5130.00
2019-04-14 02-PM,BTCUSD,5108.80
2019-04-14 01-PM,BTCUSD,5115.10
2019-04-14 12-PM,BTCUSD,5105.40
2019-04-14 11-AM,BTCUSD,5100.90
2019-04-14 10-AM,BTCUSD,5109.90
2019-04-14 09-AM,BTCUSD,5102.30
2019-04-14 08-AM,BTCUSD,5099.10
2019-04-14 07-AM,BTCUSD,5099.67
2019-04-14 06-AM,BTCUSD,5068.50
2019-04-14 05-AM,BTCUSD,5082.35
2019-04-14 04-AM,BTCUSD,5091.07
2019-04-14 03-AM,BTCUSD,5093.60
2019-04-14 02-AM,BTCUSD,5089.80
2019-04-14 01-AM,BTCUSD,5110.70
2019-04-14 12-AM,BTCUSD,5114.38
2019-04-13 11-PM,BTCUSD,5103.74
2019-04-13 10-PM,BTCUSD,5104.22
2019-04-13 09-PM,BTCUSD,5111.63
2019-04-13 08-PM,BTCUSD,5117.90
2019-04-13 07-PM,BTCUSD,5115.60
2019-04-13 06-PM,BTCUSD,5126.80
2019-04-13 05-PM,BTCUSD,5128.90
2019-04-13 04-PM,BTCUSD,5117.00
2019-04-13 03-PM,BTCUSD,5117.00
2019-04-13 02-PM,BTCUSD,5127.10
2019-04-13 01-PM,BTCUSD,5107.10
2019-04-13 12-PM,BTCUSD,5107.25
2019-04-13 11-AM,BTCUSD,5084.50
2019-04-13 10-AM,BTCUSD,5083.20
2019-04-13 09-AM,BTCUSD,5119.00
2019-04-13 08-AM,BTCUSD,5123.40
2019-04-13 07-AM,BTCUSD,5132.27
2019-04-13 06-AM,BTCUSD,5152.50
2019-04-13 05-AM,BTCUSD,5152.90
2019-04-13 04-AM,BTCUSD,5147.30
2019-04-13 03-AM,BTCUSD,5138.40
2019-04-13 02-AM,BTCUSD,5142.10
2019-04-13 01-AM,BTCUSD,5111.50
2019-04-13 12-AM,BTCUSD,5098.20
2019-04-12 11-PM,BTCUSD,5114.00
2019-04-12 10-PM,BTCUSD,5124.00
2019-04-12 09-PM,BTCUSD,5097.86
2019-04-12 08-PM,BTCUSD,5073.00
2019-04-12 07-PM,BTCUSD,5090.40
2019-04-12 06-PM,BTCUSD,5087.70
2019-04-12 05-PM,BTCUSD,5097.60
2019-04-12 04-PM,BTCUSD,5111.30
2019-04-12 03-PM,BTCUSD,5102.15
2019-04-12 02-PM,BTCUSD,5111.40
2019-04-12 01-PM,BTCUSD,5096.75
2019-04-12 12-PM,BTCUSD,5115.60
2019-04-12 11-AM,BTCUSD,5102.50
2019-04-12 10-AM,BTCUSD,5109.20
2019-04-12 09-AM,BTCUSD,5057.24
2019-04-12 08-AM,BTCUSD,5045.10
2019-04-12 07-AM,BTCUSD,5053.30
2019-04-12 06-AM,BTCUSD,5056.90
2019-04-12 05-AM,BTCUSD,5053.30
2019-04-12 04-AM,BTCUSD,5062.90
2019-04-12 03-AM,BTCUSD,5053.00
2019-04-12 02-AM,BTCUSD,5025.07
2019-04-12 01-AM,BTCUSD,4985.60
2019-04-12 12-AM,BTCUSD,5048.00
2019-04-11 11-PM,BTCUSD,5059.00
2019-04-11 10-PM,BTCUSD,5060.50
2019-04-11 09-PM,BTCUSD,5041.00
2019-04-11 08-PM,BTCUSD,5068.32
2019-04-11 07-PM,BTCUSD,5088.10
2019-04-11 06-PM,BTCUSD,5091.89
2019-04-11 05-PM,BTCUSD,5073.08
2019-04-11 04-PM,BTCUSD,5065.00
2019-04-11 03-PM,BTCUSD,5052.04
2019-04-11 02-PM,BTCUSD,5060.80
2019-04-11 01-PM,BTCUSD,5045.90
2019-04-11 12-PM,BTCUSD,5081.50
2019-04-11 11-AM,BTCUSD,5056.20
2019-04-11 10-AM,BTCUSD,5081.30
2019-04-11 09-AM,BTCUSD,5090.00
2019-04-11 08-AM,BTCUSD,5197.80
2019-04-11 07-AM,BTCUSD,5190.50
2019-04-11 06-AM,BTCUSD,5213.30
2019-04-11 05-AM,BTCUSD,5209.50
2019-04-11 04-AM,BTCUSD,5208.80
2019-04-11 03-AM,BTCUSD,5160.00
2019-04-11 02-AM,BTCUSD,5296.60
2019-04-11 01-AM,BTCUSD,5291.30
2019-04-11 12-AM,BTCUSD,5307.10
2019-04-10 11-PM,BTCUSD,5310.10
2019-04-10 10-PM,BTCUSD,5288.20
2019-04-10 09-PM,BTCUSD,5296.00
2019-04-10 08-PM,BTCUSD,5301.50
2019-04-10 07-PM,BTCUSD,5434.40
2019-04-10 06-PM,BTCUSD,5431.00
2019-04-10 05-PM,BTCUSD,5324.81
2019-04-10 04-PM,BTCUSD,5298.95
2019-04-10 03-PM,BTCUSD,5296.10
2019-04-10 02-PM,BTCUSD,5297.90
2019-04-10 01-PM,BTCUSD,5299.70
2019-04-10 12-PM,BTCUSD,5309.96
2019-04-10 11-AM,BTCUSD,5282.37
2019-04-10 10-AM,BTCUSD,5280.00
2019-04-10 09-AM,BTCUSD,5282.10
2019-04-10 08-AM,BTCUSD,5286.06
2019-04-10 07-AM,BTCUSD,5269.80
2019-04-10 06-AM,BTCUSD,5293.90
2019-04-10 05-AM,BTCUSD,5287.10
2019-04-10 04-AM,BTCUSD,5257.86
2019-04-10 03-AM,BTCUSD,5248.55
2019-04-10 02-AM,BTCUSD,5255.50
2019-04-10 01-AM,BTCUSD,5255.00
2019-04-10 12-AM,BTCUSD,5229.30
2019-04-09 11-PM,BTCUSD,5216.30
2019-04-09 10-PM,BTCUSD,5225.70
2019-04-09 09-PM,BTCUSD,5253.10
2019-04-09 08-PM,BTCUSD,5255.80
2019-04-09 07-PM,BTCUSD,5249.70
2019-04-09 06-PM,BTCUSD,5256.40
2019-04-09 05-PM,BTCUSD,5243.20
2019-04-09 04-PM,BTCUSD,5253.80
2019-04-09 03-PM,BTCUSD,5237.40
2019-04-09 02-PM,BTCUSD,5223.00
2019-04-09 01-PM,BTCUSD,5222.00
2019-04-09 12-PM,BTCUSD,5216.55
2019-04-09 11-AM,BTCUSD,5238.90
2019-04-09 10-AM,BTCUSD,5224.70
2019-04-09 09-AM,BTCUSD,5220.00
2019-04-09 08-AM,BTCUSD,5249.00
2019-04-09 07-AM,BTCUSD,5250.59
2019-04-09 06-AM,BTCUSD,5255.20
2019-04-09 05-AM,BTCUSD,5232.40
2019-04-09 04-AM,BTCUSD,5245.00
2019-04-09 03-AM,BTCUSD,5245.00
2019-04-09 02-AM,BTCUSD,5269.90
2019-04-09 01-AM,BTCUSD,5256.04
2019-04-09 12-AM,BTCUSD,5265.30
2019-04-08 11-PM,BTCUSD,5312.40
2019-04-08 10-PM,BTCUSD,5297.70
2019-04-08 09-PM,BTCUSD,5310.00
2019-04-08 08-PM,BTCUSD,5293.00
2019-04-08 07-PM,BTCUSD,5229.80
2019-04-08 06-PM,BTCUSD,5248.10
2019-04-08 05-PM,BTCUSD,5238.00
2019-04-08 04-PM,BTCUSD,5246.98
2019-04-08 03-PM,BTCUSD,5265.00
2019-04-08 02-PM,BTCUSD,5257.99
2019-04-08 01-PM,BTCUSD,5208.30
2019-04-08 12-PM,BTCUSD,5212.20
2019-04-08 11-AM,BTCUSD,5157.00
2019-04-08 10-AM,BTCUSD,5228.30
2019-04-08 09-AM,BTCUSD,5280.00
2019-04-08 08-AM,BTCUSD,5249.90
2019-04-08 07-AM,BTCUSD,5277.60
2019-04-08 06-AM,BTCUSD,5291.30
2019-04-08 05-AM,BTCUSD,5304.30
2019-04-08 04-AM,BTCUSD,5333.00
2019-04-08 03-AM,BTCUSD,5270.00
2019-04-08 02-AM,BTCUSD,5310.00
2019-04-08 01-AM,BTCUSD,5298.00
2019-04-08 12-AM,BTCUSD,5291.50
2019-04-07 11-PM,BTCUSD,5238.00
2019-04-07 10-PM,BTCUSD,5231.30
2019-04-07 09-PM,BTCUSD,5209.00
2019-04-07 08-PM,BTCUSD,5204.00
2019-04-07 07-PM,BTCUSD,5179.20
2019-04-07 06-PM,BTCUSD,5170.50
2019-04-07 05-PM,BTCUSD,5173.71
2019-04-07 04-PM,BTCUSD,5157.00
2019-04-07 03-PM,BTCUSD,5174.30
2019-04-07 02-PM,BTCUSD,5187.60
2019-04-07 01-PM,BTCUSD,5199.94
2019-04-07 12-PM,BTCUSD,5195.00
2019-04-07 11-AM,BTCUSD,5167.80
2019-04-07 10-AM,BTCUSD,5178.90
2019-04-07 09-AM,BTCUSD,5185.20
2019-04-07 08-AM,BTCUSD,5208.50
2019-04-07 07-AM,BTCUSD,5182.60
2019-04-07 06-AM,BTCUSD,5181.00
2019-04-07 05-AM,BTCUSD,5159.33
2019-04-07 04-AM,BTCUSD,5195.20
2019-04-07 03-AM,BTCUSD,5191.40
2019-04-07 02-AM,BTCUSD,5180.60
2019-04-07 01-AM,BTCUSD,5094.50
2019-04-07 12-AM,BTCUSD,5084.20
2019-04-06 11-PM,BTCUSD,5091.10
2019-04-06 10-PM,BTCUSD,5080.10
2019-04-06 09-PM,BTCUSD,5060.00
2019-04-06 08-PM,BTCUSD,5114.02
2019-04-06 07-PM,BTCUSD,5193.30
2019-04-06 06-PM,BTCUSD,5203.60
2019-04-06 05-PM,BTCUSD,5190.50
2019-04-06 04-PM,BTCUSD,5223.20
2019-04-06 03-PM,BTCUSD,5187.08
2019-04-06 02-PM,BTCUSD,5118.40
2019-04-06 01-PM,BTCUSD,5069.90
2019-04-06 12-PM,BTCUSD,5068.80
2019-04-06 11-AM,BTCUSD,5055.60
2019-04-06 10-AM,BTCUSD,5044.00
2019-04-06 09-AM,BTCUSD,5035.50
2019-04-06 08-AM,BTCUSD,5044.90
2019-04-06 07-AM,BTCUSD,5061.00
2019-04-06 06-AM,BTCUSD,5071.80
2019-04-06 05-AM,BTCUSD,5070.70
2019-04-06 04-AM,BTCUSD,5060.60
2019-04-06 03-AM,BTCUSD,5052.50
2019-04-06 02-AM,BTCUSD,5054.80
2019-04-06 01-AM,BTCUSD,5052.40
2019-04-06 12-AM,BTCUSD,5064.10
2019-04-05 11-PM,BTCUSD,5083.00
2019-04-05 10-PM,BTCUSD,5082.90
2019-04-05 09-PM,BTCUSD,5056.52
2019-04-05 08-PM,BTCUSD,5055.20
2019-04-05 07-PM,BTCUSD,5064.80
2019-04-05 06-PM,BTCUSD,5068.10
2019-04-05 05-PM,BTCUSD,5074.80
2019-04-05 04-PM,BTCUSD,5051.65
2019-04-05 03-PM,BTCUSD,5028.90
2019-04-05 02-PM,BTCUSD,5023.40
2019-04-05 01-PM,BTCUSD,5049.05
2019-04-05 12-PM,BTCUSD,5073.50
2019-04-05 11-AM,BTCUSD,5051.40
2019-04-05 10-AM,BTCUSD,5006.98
2019-04-05 09-AM,BTCUSD,5000.20
2019-04-05 08-AM,BTCUSD,5014.80
2019-04-05 07-AM,BTCUSD,4986.91
2019-04-05 06-AM,BTCUSD,4985.93
2019-04-05 05-AM,BTCUSD,5027.85
2019-04-05 04-AM,BTCUSD,4990.95
2019-04-05 03-AM,BTCUSD,4940.34
2019-04-05 02-AM,BTCUSD,4965.00
2019-04-05 01-AM,BTCUSD,4954.20
2019-04-05 12-AM,BTCUSD,4968.15
2019-04-04 11-PM,BTCUSD,4938.90
2019-04-04 10-PM,BTCUSD,4907.10
2019-04-04 09-PM,BTCUSD,4971.39
2019-04-04 08-PM,BTCUSD,4894.80
2019-04-04 07-PM,BTCUSD,4869.40
2019-04-04 06-PM,BTCUSD,4903.90
2019-04-04 05-PM,BTCUSD,4933.10
2019-04-04 04-PM,BTCUSD,4965.00
2019-04-04 03-PM,BTCUSD,5030.00
2019-04-04 02-PM,BTCUSD,5037.74
2019-04-04 01-PM,BTCUSD,5046.00
2019-04-04 12-PM,BTCUSD,5049.00
2019-04-04 11-AM,BTCUSD,5026.30
2019-04-04 10-AM,BTCUSD,4989.00
2019-04-04 09-AM,BTCUSD,5042.10
2019-04-04 08-AM,BTCUSD,5049.90
2019-04-04 07-AM,BTCUSD,5070.80
2019-04-04 06-AM,BTCUSD,5074.82
2019-04-04 05-AM,BTCUSD,5061.30
2019-04-04 04-AM,BTCUSD,5041.10
2019-04-04 03-AM,BTCUSD,4982.50
2019-04-04 02-AM,BTCUSD,5022.60
2019-04-04 01-AM,BTCUSD,4990.80
2019-04-04 12-AM,BTCUSD,5037.10
2019-04-03 11-PM,BTCUSD,4978.00
2019-04-03 10-PM,BTCUSD,5070.70
2019-04-03 09-PM,BTCUSD,5181.20
2019-04-03 08-PM,BTCUSD,5290.00
2019-04-03 07-PM,BTCUSD,5145.00
2019-04-03 06-PM,BTCUSD,5143.60
2019-04-03 05-PM,BTCUSD,5134.80
2019-04-03 04-PM,BTCUSD,5150.00
2019-04-03 03-PM,BTCUSD,5037.10
2019-04-03 02-PM,BTCUSD,5035.70
2019-04-03 01-PM,BTCUSD,5080.00
2019-04-03 12-PM,BTCUSD,5041.80
2019-04-03 11-AM,BTCUSD,5008.80
2019-04-03 10-AM,BTCUSD,4990.50
2019-04-03 09-AM,BTCUSD,5017.00
2019-04-03 08-AM,BTCUSD,4995.44
2019-04-03 07-AM,BTCUSD,4998.12
2019-04-03 06-AM,BTCUSD,5009.40
2019-04-03 05-AM,BTCUSD,4975.60
2019-04-03 04-AM,BTCUSD,4951.70
2019-04-03 03-AM,BTCUSD,5073.68
2019-04-03 02-AM,BTCUSD,5086.00
2019-04-03 01-AM,BTCUSD,4995.31
2019-04-03 12-AM,BTCUSD,5001.00
2019-04-02 11-PM,BTCUSD,4922.10
2019-04-02 10-PM,BTCUSD,4863.50
2019-04-02 09-PM,BTCUSD,4835.00
2019-04-02 08-PM,BTCUSD,4843.30
2019-04-02 07-PM,BTCUSD,4823.60
2019-04-02 06-PM,BTCUSD,4800.30
2019-04-02 05-PM,BTCUSD,4782.70
2019-04-02 04-PM,BTCUSD,4805.20
2019-04-02 03-PM,BTCUSD,4829.90
2019-04-02 02-PM,BTCUSD,4826.00
2019-04-02 01-PM,BTCUSD,4876.00
2019-04-02 12-PM,BTCUSD,4887.90
2019-04-02 11-AM,BTCUSD,4850.00
2019-04-02 10-AM,BTCUSD,4856.70
2019-04-02 09-AM,BTCUSD,4873.50
2019-04-02 08-AM,BTCUSD,4764.00
2019-04-02 07-AM,BTCUSD,4747.00
2019-04-02 06-AM,BTCUSD,4777.50
2019-04-02 05-AM,BTCUSD,4800.30
2019-04-02 04-AM,BTCUSD,4687.80
2019-04-02 03-AM,BTCUSD,4234.50
2019-04-02 02-AM,BTCUSD,4233.80
2019-04-02 01-AM,BTCUSD,4212.10
2019-04-02 12-AM,BTCUSD,4209.10
2019-04-01 11-PM,BTCUSD,4196.80
2019-04-01 10-PM,BTCUSD,4200.30
2019-04-01 09-PM,BTCUSD,4198.40
2019-04-01 08-PM,BTCUSD,4190.40
2019-04-01 07-PM,BTCUSD,4190.30
2019-04-01 06-PM,BTCUSD,4197.94
2019-04-01 05-PM,BTCUSD,4198.96
2019-04-01 04-PM,BTCUSD,4206.80
2019-04-01 03-PM,BTCUSD,4203.60
2019-04-01 02-PM,BTCUSD,4198.10
2019-04-01 01-PM,BTCUSD,4201.94
2019-04-01 12-PM,BTCUSD,4193.10
2019-04-01 11-AM,BTCUSD,4187.20
2019-04-01 10-AM,BTCUSD,4187.40
2019-04-01 09-AM,BTCUSD,4191.21
2019-04-01 08-AM,BTCUSD,4191.01
2019-04-01 07-AM,BTCUSD,4195.99
2019-04-01 06-AM,BTCUSD,4203.40
2019-04-01 05-AM,BTCUSD,4195.90
2019-04-01 04-AM,BTCUSD,4198.97
2019-04-01 03-AM,BTCUSD,4198.80
2019-04-01 02-AM,BTCUSD,4192.00
2019-04-01 01-AM,BTCUSD,4189.70
2019-04-01 12-AM,BTCUSD,4183.30
2019-03-31 11-PM,BTCUSD,4167.50
2019-03-31 10-PM,BTCUSD,4167.50
2019-03-31 09-PM,BTCUSD,4165.15
2019-03-31 08-PM,BTCUSD,4170.79
2019-03-31 07-PM,BTCUSD,4172.20
2019-03-31 06-PM,BTCUSD,4167.30
2019-03-31 05-PM,BTCUSD,4165.70
2019-03-31 04-PM,BTCUSD,4167.90
2019-03-31 03-PM,BTCUSD,4163.40
2019-03-31 02-PM,BTCUSD,4168.70
2019-03-31 01-PM,BTCUSD,4169.70
2019-03-31 12-PM,BTCUSD,4163.90
2019-03-31 11-AM,BTCUSD,4179.03
2019-03-31 10-AM,BTCUSD,4169.50
2019-03-31 09-AM,BTCUSD,4159.70
2019-03-31 08-AM,BTCUSD,4157.35
2019-03-31 07-AM,BTCUSD,4153.90
2019-03-31 06-AM,BTCUSD,4158.00
2019-03-31 05-AM,BTCUSD,4158.10
2019-03-31 04-AM,BTCUSD,4159.49
2019-03-31 03-AM,BTCUSD,4158.10
2019-03-31 02-AM,BTCUSD,4158.10
2019-03-31 01-AM,BTCUSD,4161.60
2019-03-31 12-AM,BTCUSD,4165.80
2019-03-30 11-PM,BTCUSD,4165.10
2019-03-30 10-PM,BTCUSD,4158.80
2019-03-30 09-PM,BTCUSD,4160.00
2019-03-30 08-PM,BTCUSD,4159.38
2019-03-30 07-PM,BTCUSD,4155.33
2019-03-30 06-PM,BTCUSD,4157.00
2019-03-30 05-PM,BTCUSD,4149.80
2019-03-30 04-PM,BTCUSD,4163.90
2019-03-30 03-PM,BTCUSD,4146.00
2019-03-30 02-PM,BTCUSD,4149.83
2019-03-30 01-PM,BTCUSD,4158.60
2019-03-30 12-PM,BTCUSD,4161.20
2019-03-30 11-AM,BTCUSD,4161.00
2019-03-30 10-AM,BTCUSD,4146.00
2019-03-30 09-AM,BTCUSD,4157.10
2019-03-30 08-AM,BTCUSD,4152.69
2019-03-30 07-AM,BTCUSD,4163.90
2019-03-30 06-AM,BTCUSD,4167.70
2019-03-30 05-AM,BTCUSD,4176.00
2019-03-30 04-AM,BTCUSD,4159.10
2019-03-30 03-AM,BTCUSD,4175.00
2019-03-30 02-AM,BTCUSD,4202.06
2019-03-30 01-AM,BTCUSD,4200.10
2019-03-30 12-AM,BTCUSD,4204.20
2019-03-29 11-PM,BTCUSD,4179.00
2019-03-29 10-PM,BTCUSD,4169.10
2019-03-29 09-PM,BTCUSD,4166.50
2019-03-29 08-PM,BTCUSD,4159.40
2019-03-29 07-PM,BTCUSD,4162.30
2019-03-29 06-PM,BTCUSD,4177.80
2019-03-29 05-PM,BTCUSD,4167.60
2019-03-29 04-PM,BTCUSD,4162.40
2019-03-29 03-PM,BTCUSD,4163.60
2019-03-29 02-PM,BTCUSD,4155.02
2019-03-29 01-PM,BTCUSD,4170.10
2019-03-29 12-PM,BTCUSD,4165.77
2019-03-29 11-AM,BTCUSD,4187.30
2019-03-29 10-AM,BTCUSD,4165.60
2019-03-29 09-AM,BTCUSD,4156.70
2019-03-29 08-AM,BTCUSD,4113.20
2019-03-29 07-AM,BTCUSD,4120.00
2019-03-29 06-AM,BTCUSD,4097.37
